t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad
0.8278,0.8264,1.3,0,-457.8,-572.6,1.3195,-445.7,-590.8,1.3632,-235.5,324.0,-0.0000,-234.9,241.2,0.1747,175.2,287.5,0,0.0,0.0,0.0000
0.8363,0.8348,1.4,0,-460.6,-571.2,1.3324,-447.7,-588.1,1.3632,-238.5,321.2,-0.0000,-236.0,241.5,0.1230,179.0,286.3,0,0.0,0.0,0.0000
0.8449,0.8435,1.3,0,-462.2,-569.3,1.3344,-449.8,-585.3,1.3632,-241.9,318.5,0.0000,-240.9,241.6,0.1149,178.5,290.8,0,0.0,0.0,0.0000
0.8519,0.8518,0.1,0,-464.7,-566.7,1.3333,-451.8,-582.7,1.3632,-245.5,316.1,-0.0000,-241.2,238.4,0.1194,174.9,290.5,0,0.0,0.0,0.0000
0.8605,0.8604,0.1,0,-467.9,-565.2,1.3464,-453.9,-580.0,1.3632,-249.2,313.1,-0.0000,-241.5,238.9,0.0672,179.2,288.6,0,0.0,0.0,0.0000
0.8683,0.8604,7.9,0,-467.9,-565.2,1.3464,-453.9,-580.0,1.3632,-249.2,313.1,-0.0000,-250.4,243.4,0.0672,181.6,298.3,0,0.0,0.0,0.0000
0.8759,0.8686,7.4,0,-469.5,-563.9,1.3505,-456.0,-577.4,1.3632,-253.0,309.6,0.0000,-253.8,243.3,0.0505,182.0,300.8,0,0.0,0.0,0.0000
0.8845,0.8770,7.6,0,-473.0,-562.1,1.3532,-458.1,-574.8,1.3632,-256.4,306.7,-0.0000,-252.5,242.2,0.0400,181.9,298.8,0,0.0,0.0,0.0000
0.8921,0.8855,6.6,0,-476.0,-559.8,1.3715,-460.3,-572.2,1.3632,-259.6,304.2,0.0000,-252.8,238.7,-0.0333,183.9,295.1,0,0.0,0.0,0.0000
0.9007,0.8942,6.4,0,-478.7,-558.4,1.3789,-462.6,-569.6,1.3632,-263.0,301.4,-0.0000,-255.3,238.6,-0.0629,185.5,296.1,0,0.0,0.0,0.0000
0.9081,0.9027,5.4,0,-480.5,-557.1,1.3844,-464.8,-567.1,1.3632,-266.2,299.0,-0.0000,-257.8,238.8,-0.0849,186.9,297.6,0,0.0,0.0,0.0000
0.9157,0.9112,4.6,0,-482.7,-556.4,1.3844,-467.1,-564.5,1.3632,-269.7,295.3,-0.0000,-259.7,240.6,-0.0851,188.3,299.8,0,0.0,0.0,0.0000
0.9241,0.9196,4.5,0,-485.9,-554.4,1.4040,-469.4,-562.1,1.3632,-273.2,291.3,-0.0000,-260.1,238.7,-0.1633,192.3,296.1,0,0.0,0.0,0.0000
0.9325,0.9300,2.5,0,-488.4,-553.0,1.4054,-472.3,-559.0,1.3632,-277.2,288.2,0.0000,-262.5,238.8,-0.1688,192.3,298.3,0,0.0,0.0,0.0000
0.9407,0.9370,3.7,0,-491.4,-552.4,1.4181,-474.2,-557.0,1.3632,-279.8,286.0,-0.0000,-263.2,240.3,-0.2199,197.4,296.7,0,0.0,0.0,0.0000
0.9485,0.9452,3.3,0,-492.8,-551.0,1.4188,-476.5,-554.7,1.3632,-283.2,283.0,0.0000,-268.2,239.3,-0.2224,195.9,301.3,0,0.0,0.0,0.0000
0.9560,0.9534,2.6,0,-494.7,-549.4,1.4247,-478.9,-552.4,1.3632,-286.4,280.1,-0.0000,-271.5,237.1,-0.2461,195.1,303.1,0,0.0,0.0,0.0000
0.9641,0.9534,10.6,0,-494.7,-549.4,1.4247,-478.9,-552.4,1.3632,-286.4,280.1,-0.0000,-281.2,240.2,-0.2461,196.7,313.1,0,0.0,0.0,0.0000
0.9724,0.9720,0.4,0,-499.7,-547.5,1.4361,-484.2,-547.3,1.3632,-292.4,272.3,-0.0000,-275.9,238.0,-0.2916,198.8,305.4,0,0.0,0.0,0.0000
0.9799,0.9786,1.3,0,-502.7,-546.1,1.4314,-486.2,-545.5,1.3632,-295.5,269.3,0.0000,-276.3,237.0,-0.2728,196.3,306.6,0,0.0,0.0,0.0000
0.9884,0.9870,1.4,0,-504.7,-545.1,1.4378,-488.7,-543.2,1.3632,-298.8,265.8,0.0000,-280.0,237.7,-0.2985,198.4,309.0,0,0.0,0.0,0.0000
0.9963,0.9870,9.3,0,-504.7,-545.1,1.4378,-488.7,-543.2,1.3632,-298.8,265.8,0.0000,-289.3,240.9,-0.2985,200.4,318.7,0,0.0,0.0,0.0000
1.0040,1.0039,0.1,0,-508.3,-542.7,1.4386,-493.8,-538.8,1.3632,-304.0,259.7,0.0000,-288.2,235.3,-0.3017,195.3,316.7,0,0.0,0.0,0.0000
1.0126,1.0124,0.1,0,-511.2,-541.0,1.4293,-496.4,-536.6,1.3632,-307.2,256.8,-0.0000,-290.0,232.3,-0.2646,189.1,319.8,0,0.0,0.0,0.0000
1.0203,1.0124,7.8,0,-511.2,-541.0,1.4293,-496.4,-536.6,1.3632,-307.2,256.8,-0.0000,-299.3,235.3,-0.2646,190.7,329.4,0,0.0,0.0,0.0000
1.0288,1.0210,7.8,0,-513.0,-539.9,1.4296,-499.0,-534.4,1.3632,-310.1,253.2,-0.0000,-304.1,234.7,-0.2658,189.6,334.1,0,0.0,0.0,0.0000
1.0365,1.0311,5.5,0,-514.5,-538.5,1.4344,-502.2,-531.9,1.3632,-313.4,248.5,-0.0000,-309.2,233.2,-0.2849,189.0,338.1,0,0.0,0.0,0.0000
1.0442,1.0377,6.6,0,-516.0,-537.6,1.4276,-504.2,-530.2,1.3632,-315.6,245.6,0.0000,-314.3,232.8,-0.2579,185.6,344.3,0,0.0,0.0,0.0000
1.0528,1.0464,6.4,0,-518.0,-535.8,1.4306,-507.0,-528.1,1.3632,-318.6,241.6,0.0000,-318.5,229.5,-0.2698,182.8,347.4,0,0.0,0.0,0.0000
1.0600,1.0535,6.4,0,-519.7,-535.1,1.4226,-509.3,-526.4,1.3632,-320.9,238.6,-0.0000,-322.2,229.2,-0.2377,179.1,352.6,0,0.0,0.0,0.0000
1.0682,1.0647,3.5,0,-521.7,-533.0,1.4143,-512.9,-523.7,1.3632,-324.6,234.0,0.0000,-326.4,224.4,-0.2047,170.8,357.3,0,0.0,0.0,0.0000
1.0760,1.0714,4.6,0,-524.2,-532.7,1.4118,-515.1,-522.2,1.3632,-326.4,231.5,-0.0000,-328.8,224.9,-0.1946,170.1,360.3,0,0.0,0.0,0.0000
1.0845,1.0802,4.3,0,-525.2,-531.5,1.4115,-517.9,-520.2,1.3632,-328.7,228.5,0.0000,-336.3,223.4,-0.1932,167.2,367.4,0,0.0,0.0,0.0000
1.0917,1.0883,3.4,0,-526.5,-530.1,1.4098,-520.6,-518.3,1.3632,-331.4,223.8,0.0000,-341.4,220.7,-0.1866,163.1,372.3,0,0.0,0.0,0.0000
1.1006,1.0980,2.6,0,-529.6,-527.3,1.4009,-523.8,-516.2,1.3632,-334.4,218.7,-0.0000,-342.8,214.5,-0.1508,153.4,374.1,0,0.0,0.0,0.0000
1.1085,1.1052,3.3,0,-531.1,-526.3,1.3990,-526.3,-514.6,1.3632,-336.4,215.9,0.0000,-348.0,213.0,-0.1432,150.3,379.3,0,0.0,0.0,0.0000
1.1161,1.1136,2.4,0,-532.5,-525.2,1.3964,-529.1,-512.8,1.3632,-338.8,212.4,0.0000,-353.7,210.1,-0.1328,145.5,384.8,0,0.0,0.0,0.0000
1.1249,1.1223,2.6,0,-534.1,-523.5,1.4049,-532.0,-511.0,1.3632,-341.4,208.9,0.0000,-360.4,205.8,-0.1668,143.5,389.4,0,0.0,0.0,0.0000
1.1326,1.1312,1.4,0,-536.5,-521.7,1.4050,-535.1,-509.2,1.3632,-343.8,205.0,-0.0000,-362.5,202.4,-0.1675,139.8,390.9,0,0.0,0.0,0.0000
1.1401,1.1389,1.2,0,-538.5,-520.2,1.4000,-537.8,-507.6,1.3632,-345.7,201.4,0.0000,-365.7,199.1,-0.1473,134.1,394.3,0,0.0,0.0,0.0000
1.1481,1.1479,0.1,0,-539.8,-518.3,1.3936,-540.9,-505.8,1.3632,-348.1,197.1,-0.0000,-371.7,193.9,-0.1217,125.3,400.1,0,0.0,0.0,0.0000
1.1561,1.1560,0.1,0,-541.4,-517.5,1.3841,-543.7,-504.2,1.3632,-350.3,192.8,-0.0000,-376.8,191.7,-0.0839,118.5,405.9,0,0.0,0.0,0.0000
1.1648,1.1647,0.1,0,-543.2,-516.3,1.3877,-546.8,-502.6,1.3632,-352.5,188.6,0.0000,-382.2,189.4,-0.0982,116.6,410.3,0,0.0,0.0,0.0000
1.1722,1.1647,7.5,0,-543.2,-516.3,1.3877,-546.8,-502.6,1.3632,-352.5,188.6,0.0000,-391.4,189.9,-0.0982,115.5,419.5,0,0.0,0.0,0.0000
1.1803,1.1728,7.5,0,-545.9,-513.5,1.3984,-549.6,-501.1,1.3632,-354.7,184.9,0.0000,-393.7,181.6,-0.1411,111.4,419.1,0,0.0,0.0,0.0000
1.1884,1.1816,6.8,0,-547.8,-512.2,1.3964,-552.8,-499.4,1.3632,-356.7,181.0,0.0000,-398.6,178.1,-0.1328,106.2,423.5,0,0.0,0.0,0.0000
1.1964,1.1899,6.5,0,-548.9,-511.1,1.3841,-555.7,-497.9,1.3632,-358.2,177.7,-0.0000,-404.8,175.0,-0.0838,96.9,430.2,0,0.0,0.0,0.0000
1.2041,1.1982,5.9,0,-551.9,-509.9,1.4017,-558.7,-496.5,1.3632,-360.4,173.3,-0.0000,-405.3,171.7,-0.1541,101.0,428.4,0,0.0,0.0,0.0000
1.2127,1.2069,5.8,0,-553.9,-508.5,1.4097,-561.9,-495.0,1.3632,-363.1,168.2,-0.0000,-410.4,167.3,-0.1862,99.3,432.0,0,0.0,0.0,0.0000
1.2198,1.2154,4.4,0,-556.5,-506.5,1.3999,-565.0,-493.6,1.3632,-364.8,164.6,-0.0000,-411.9,161.2,-0.1469,88.8,433.3,0,0.0,0.0,0.0000
1.2278,1.2234,4.4,0,-558.8,-505.1,1.4021,-567.9,-492.3,1.3632,-366.5,161.4,-0.0000,-414.9,156.4,-0.1556,84.5,435.3,0,0.0,0.0,0.0000
1.2369,1.2321,4.8,0,-560.6,-504.0,1.4086,-571.1,-490.9,1.3632,-368.1,156.7,-0.0000,-420.8,152.5,-0.1819,82.6,439.9,0,0.0,0.0,0.0000
1.2440,1.2405,3.4,0,-562.8,-502.6,1.4051,-574.2,-489.6,1.3632,-369.7,152.3,0.0000,-423.2,148.5,-0.1677,76.6,441.9,0,0.0,0.0,0.0000
1.2525,1.2488,3.7,0,-565.8,-500.8,1.4155,-577.2,-488.4,1.3632,-371.2,148.4,-0.0000,-424.7,142.6,-0.2092,75.2,441.7,0,0.0,0.0,0.0000
1.2601,1.2575,2.6,0,-568.5,-499.4,1.4096,-580.5,-487.1,1.3632,-372.7,144.2,-0.0000,-426.3,137.9,-0.1859,67.7,442.9,0,0.0,0.0,0.0000
1.2683,1.2660,2.3,0,-571.8,-498.7,1.4115,-583.6,-485.9,1.3632,-374.9,139.8,0.0000,-426.8,135.5,-0.1933,66.1,442.9,0,0.0,0.0,0.0000
1.2768,1.2743,2.4,0,-573.3,-497.6,1.4133,-586.8,-484.7,1.3632,-376.7,135.5,0.0000,-432.6,131.0,-0.2007,61.5,447.8,0,0.0,0.0,0.0000
1.2843,1.2829,1.4,0,-575.3,-496.0,1.4146,-590.0,-483.6,1.3632,-377.6,131.5,0.0000,-436.2,125.1,-0.2058,55.7,450.3,0,0.0,0.0,0.0000
1.2926,1.2913,1.2,0,-578.3,-495.2,1.4332,-593.2,-482.5,1.3632,-378.9,127.3,0.0000,-437.7,121.0,-0.2803,59.8,450.1,0,0.0,0.0,0.0000
1.3007,1.2994,1.3,0,-580.8,-494.9,1.4309,-596.3,-481.5,1.3632,-380.7,123.0,0.0000,-440.2,118.6,-0.2709,56.0,452.5,0,0.0,0.0,0.0000
1.3082,1.3081,0.1,0,-584.6,-493.0,1.4272,-599.6,-480.4,1.3632,-382.2,118.4,-0.0000,-437.8,111.9,-0.2563,48.1,449.3,0,0.0,0.0,0.0000
1.3159,1.3081,7.8,0,-584.6,-493.0,1.4272,-599.6,-480.4,1.3632,-382.2,118.4,-0.0000,-447.0,110.7,-0.2563,45.6,458.3,0,0.0,0.0,0.0000
1.3238,1.3166,7.2,0,-587.2,-492.5,1.4250,-602.8,-479.5,1.3632,-383.4,113.9,-0.0000,-449.8,108.4,-0.2472,41.9,460.8,0,0.0,0.0,0.0000
1.3325,1.3250,7.5,0,-590.9,-491.6,1.4298,-606.1,-478.5,1.3632,-384.6,109.6,0.0000,-450.0,104.6,-0.2665,40.4,460.2,0,0.0,0.0,0.0000
1.3401,1.3335,6.6,0,-593.6,-490.8,1.4311,-609.3,-477.6,1.3632,-385.8,105.6,-0.0000,-450.9,99.3,-0.2716,35.5,460.3,0,0.0,0.0,0.0000
1.3486,1.3418,6.8,0,-595.9,-490.2,1.4354,-612.5,-476.7,1.3632,-387.0,101.5,0.0000,-454.0,94.7,-0.2891,32.6,462.6,0,0.0,0.0,0.0000
1.3562,1.3504,5.8,0,-598.8,-489.1,1.4423,-615.9,-475.9,1.3632,-388.3,97.4,0.0000,-454.7,90.1,-0.3166,31.1,462.5,0,0.0,0.0,0.0000
1.3647,1.3591,5.6,0,-602.5,-488.3,1.4448,-619.3,-475.1,1.3632,-389.3,92.8,-0.0000,-454.4,85.8,-0.3265,28.0,461.6,0,0.0,0.0,0.0000
1.3727,1.3671,5.6,0,-605.7,-486.8,1.4376,-622.4,-474.3,1.3632,-390.1,88.5,0.0000,-454.8,79.3,-0.2976,18.2,461.3,0,0.0,0.0,0.0000
1.3801,1.3756,4.4,0,-608.9,-486.7,1.4457,-625.7,-473.6,1.3632,-391.2,83.6,0.0000,-454.2,77.2,-0.3303,19.9,460.3,0,0.0,0.0,0.0000
1.3884,1.3839,4.5,0,-612.2,-486.0,1.4366,-629.0,-472.9,1.3632,-392.3,78.7,-0.0000,-454.2,72.8,-0.2936,11.3,459.8,0,0.0,0.0,0.0000
1.3964,1.3926,3.7,0,-615.8,-485.8,1.4448,-632.4,-472.3,1.3632,-392.7,74.4,0.0000,-452.9,70.1,-0.3266,12.6,458.1,0,0.0,0.0,0.0000
1.4045,1.4007,3.7,0,-620.0,-485.1,1.4350,-635.6,-471.7,1.3632,-393.2,70.3,0.0000,-450.4,64.5,-0.2874,2.9,454.9,0,0.0,0.0,0.0000
1.4118,1.4094,2.4,0,-622.3,-484.7,1.4457,-639.0,-471.1,1.3632,-394.6,66.7,-0.0000,-452.4,60.3,-0.3304,3.4,456.4,0,0.0,0.0,0.0000
1.4206,1.4180,2.6,0,-626.4,-483.8,1.4467,-642.4,-470.5,1.3632,-395.7,62.7,0.0000,-450.9,55.4,-0.3343,-0.8,454.2,0,0.0,0.0,0.0000
1.4282,1.4270,1.2,0,-630.2,-483.9,1.4512,-645.9,-470.0,1.3632,-395.9,56.3,0.0000,-448.7,53.5,-0.3520,-0.4,451.9,0,0.0,0.0,0.0000
1.4358,1.4345,1.2,0,-633.8,-483.2,1.4546,-648.9,-469.6,1.3632,-396.4,51.9,-0.0000,-446.7,48.2,-0.3656,-3.9,449.2,0,0.0,0.0,0.0000
